id,Time
0,1.3802619530799591
1,1.3802619530799591
2,1.3802619530799591
3,1.3802619530799591
4,1.3802619530799591
5,1.3802619530799591
6,1.3802619530799591
7,1.3802619530799591
8,1.3802619530799591
9,1.3802619530799591
10,1.3802619530799591
11,1.3802619530799591
12,1.3802619530799591
13,1.3802619530799591
14,1.3802619530799591
15,1.3802619530799591
16,1.3802619530799591
17,1.3802619530799591
18,1.3802619530799591
19,1.3802619530799591
20,1.3802619530799591
21,1.3802619530799591
22,1.3802619530799591
23,1.3802619530799591
24,1.3802619530799591
25,1.3802619530799591
26,1.3802619530799591
27,1.3802619530799591
28,1.3802619530799591
29,1.3802619530799591
30,1.3802619530799591
31,1.3802619530799591
32,1.3802619530799591
33,1.3802619530799591
34,1.3802619530799591
35,1.3802619530799591
36,1.3802619530799591
37,1.3802619530799591
38,1.3802619530799591
39,1.3802619530799591
40,1.3802619530799591
41,1.3802619530799591
42,1.3802619530799591
43,1.3802619530799591
44,1.3802619530799591
45,1.3802619530799591
46,1.3802619530799591
47,1.3802619530799591
48,1.3802619530799591
49,1.3802619530799591
50,1.3802619530799591
51,1.3802619530799591
52,1.3802619530799591
53,1.3802619530799591
54,1.3802619530799591
55,1.3802619530799591
56,1.3802619530799591
57,1.3802619530799591
58,1.3802619530799591
59,1.3802619530799591
60,1.3802619530799591
61,1.3802619530799591
62,1.3802619530799591
63,1.3802619530799591
64,1.3802619530799591
65,1.3802619530799591
66,1.3802619530799591
67,1.3802619530799591
68,1.3802619530799591
69,1.3802619530799591
70,1.3802619530799591
71,1.3802619530799591
72,1.3802619530799591
73,1.3802619530799591
74,1.3802619530799591
75,1.3802619530799591
76,1.3802619530799591
77,1.3802619530799591
78,1.3802619530799591
79,1.3802619530799591
80,1.3802619530799591
81,1.3802619530799591
82,1.3802619530799591
83,1.3802619530799591
84,1.3802619530799591
85,1.3802619530799591
86,1.3802619530799591
87,1.3802619530799591
88,1.3802619530799591
89,1.3802619530799591
90,1.3802619530799591
91,1.3802619530799591
92,1.3802619530799591
93,1.3802619530799591
94,1.3802619530799591
95,1.3802619530799591
96,1.3802619530799591
97,1.3802619530799591
98,1.3802619530799591
99,1.3802619530799591
