id,Time
0,16.647849736225396
1,34.534110032083085
2,13.024426983343117
3,24.726628099694437
4,21.238708265791985
5,23.42181798417458
6,18.625948725082182
7,3.998789744354445
8,30.54015294713661
9,-2.1334906481931455
10,28.059815055941684
11,44.12165688895349
12,14.729347300481004
13,40.855235321746974
14,1.5133811700918827
15,11.061880755373137
16,12.627741181612736
17,26.884804595978757
18,21.77752005229557
19,25.820255585801817
20,-3.3672611952743434
21,11.350783145389167
22,15.490048733856097
23,7.092902486746924
24,16.46947658989287
25,30.81060448010828
26,22.078598689062638
27,25.768441875479276
28,16.219795024751328
29,23.601300824156112
30,28.41052336713166
31,20.289075701748537
32,12.734263386966768
33,9.611776725504805
34,33.16969418922604
35,5.510390443174449
36,35.150453196425275
37,17.56301115564895
38,17.28847822565701
39,0.3324845960523657
40,25.31588466707605
41,20.696900735089557
42,14.824148701856403
43,45.32262479263829
44,10.577991955950788
45,8.185686998811642
46,32.31186553001382
47,19.08500976953823
48,23.094103546944517
49,13.701380173433142
50,2.334514597359373
51,33.27058224275967
52,-13.062898194327467
53,27.66933956883077
54,28.728572946083368
55,1.1389718111404896
56,19.895365772181414
57,17.028630988380293
58,7.9843168503194075
59,19.17671686303249
60,18.366789902631048
61,24.724689161808442
62,12.769731494554728
63,41.61993464022827
64,26.336244645272757
65,42.347608221294976
66,5.209155402305237
67,9.194179897730193
68,31.66963553590744
69,11.375813340924319
70,5.631408631358811
71,5.481305087604573
72,25.140212001590477
73,3.5397961983985624
74,30.952912658656587
75,26.7557540062328
76,18.159616741412314
77,24.839248861400527
78,28.150845518927433
79,13.80247147519851
80,40.64992977552991
81,28.79838882790377
82,35.83280525963101
83,5.648855535878903
84,3.9325972144370223
85,24.33201672205488
86,26.83434078167177
87,9.317074305904166
88,21.89563532129246
89,0.25487843377367625
90,17.094317711577403
91,5.605728925438287
92,14.707308835969128
93,32.71393964311926
94,23.68418892504473
95,18.93792118399262
96,36.982038033276325
97,1.5256605500551714
98,10.943115722549807
99,-9.497344704331232
