id,Time
0,1.8813829725137792
1,7.944115323923303
2,1.333724938490779
3,1.3963312335562161
4,1.4947939860302166
5,4.324902814848637
6,2.022714588971657
7,1.3738297124859429
8,8.348714203845118
9,1.4316577419999188
10,5.8312157053887175
11,10.727412430503657
12,2.3509101729237263
13,10.4206342469201
14,2.192912581093306
15,1.5763872310867106
16,2.2956688486345236
17,4.7357200476974635
18,4.369555568436171
19,6.574170662121187
20,1.38993910458737
21,1.5165350599310017
22,3.848558302331779
23,3.57787860271611
24,2.895425852106032
25,1.386519923324941
26,4.883763608888409
27,1.4070235653366874
28,4.536985736455386
29,3.8890939322375853
30,7.877216408601194
31,3.851125532957178
32,1.333724938490779
33,3.8891402467466416
34,5.5356591726825295
35,1.4541927319621175
36,6.518693628747541
37,5.268651485621013
38,2.0341256949999815
39,1.3696069546384484
40,4.327180138815923
41,5.580100002681644
42,4.811893163892655
43,3.9458646473539107
44,1.388869520922467
45,2.174715667166404
46,6.307021430358575
47,1.80430635781592
48,4.775828245891441
49,1.4284608238048957
50,1.333724938490779
51,7.683399050925889
52,1.333724938490779
53,7.911794513945254
54,3.3306911874181333
55,1.333724938490779
56,2.535683545902662
57,2.48009462146342
58,1.333724938490779
59,7.953569689231508
60,2.353441906317276
61,5.870477969724781
62,1.4049252834501211
63,8.88754051140173
64,3.479072805953112
65,4.4393274798495
66,4.502121766633473
67,1.333724938490779
68,5.635161918618194
69,2.737232807765912
70,1.3347122879329976
71,1.5600021338647263
72,5.975354234192119
73,1.4017980472056193
74,5.12276628512918
75,4.9235042970990746
76,1.879977666267366
77,4.359648887874238
78,6.375795107391057
79,1.630555729707548
80,8.488284554960034
81,3.273038002158951
82,5.779933982833684
83,1.398099232269332
84,2.4312057866938033
85,2.9211225059744845
86,3.5564881120777696
87,1.3461025527619235
88,6.102783534159311
89,1.4742880328498225
90,4.576344835276307
91,1.959895658931147
92,1.437151103898048
93,6.2893972946407635
94,4.180372344824634
95,1.5042175591415186
96,7.030248342577305
97,1.5357749099599736
98,1.4316616012706231
99,1.4194271870778121
