id,Time
0,2.8670888005109703
1,6.793493278990162
2,0.3797300680297866
3,2.129415490668144
4,2.8592843262913306
5,4.98342388757813
6,3.1132938642127463
7,0.3810563645541052
8,7.3662099177986455
9,0.47642520780182807
10,5.447414501848122
11,12.885824362183435
12,3.4672223981479178
13,10.37572784941316
14,2.1292977526693733
15,1.595884037837095
16,0.5723494029389116
17,5.204933390761923
18,3.701823322993576
19,5.961679133037755
20,0.41837308886947966
21,1.3371096253866206
22,3.7467344348551883
23,2.6242079037112482
24,3.700108914980376
25,3.584124324015516
26,3.885708431967391
27,2.6536014494673488
28,3.2267617863943805
29,4.09627991621381
30,6.784803166897699
31,3.8691891099360305
32,0.44198279570398213
33,2.8905544059414083
34,5.852876273976566
35,0.7549939688644969
36,5.270453512622677
37,4.042449210764762
38,2.842525549993553
39,1.4448984697057057
40,4.515997194723603
41,5.1350291160717205
42,4.074060656615494
43,5.846296370914086
44,1.8698513383971367
45,2.929021913048942
46,6.316603628810256
47,2.175104505754355
48,4.501848599713259
49,1.4015980475303245
50,0.4643270218789546
51,7.331611913974182
52,0.3007460924145988
53,5.855525791523547
54,5.263072094525423
55,0.15398566285025694
56,2.74250911444857
57,2.006468775258142
58,0.9893476385310436
59,5.627599343074479
60,2.935311056863764
61,5.491672178729747
62,1.0275108730510638
63,10.99252741085358
64,4.977122506666596
65,6.320239670969599
66,2.3687276450960617
67,1.0450410138877153
68,6.765777459171254
69,2.787975994816957
70,0.4894648832580373
71,1.9986805919836677
72,5.597604880499006
73,0.009839174371521153
74,5.72555928938797
75,5.509430388971911
76,3.6791404124245872
77,4.231103014873
78,5.5793333140005466
79,2.279254260866157
80,10.39663166193056
81,4.009917724607202
82,6.653476989640371
83,0.4643262387904983
84,1.4524430779310222
85,3.754935638676315
86,4.605394511579995
87,0.3195731640671511
88,5.067632400741221
89,2.033020654720289
90,3.787716712289736
91,1.5819713738795116
92,1.980612355910381
93,5.700123544522825
94,4.8410668574598255
95,2.7309219883278573
96,7.347088707405987
97,1.6637897399266741
98,1.12347973589927
99,0.3807904445770305
