id,Time
0,[1.6762404]
1,[8.2118393]
2,[0.50016142]
3,[2.45115569]
4,[3.51872518]
5,[9.1032457]
6,[3.4048433]
7,[0.66975462]
8,[11.98323155]
9,[0.5314402]
10,[6.87732014]
11,[11.48400714]
12,[-4.31853005]
13,[28.58981262]
14,[-0.53914075]
15,[0.99091695]
16,[0.62159694]
17,[9.89587962]
18,[2.92451823]
19,[1.30533265]
20,[0.25914311]
21,[-1.62211202]
22,[-0.14604907]
23,[-1.0735686]
24,[2.06678537]
25,[3.48012584]
26,[1.36115638]
27,[5.50825004]
28,[1.80757113]
29,[3.67169381]
30,[17.06860815]
31,[-0.7832003]
32,[0.62035766]
33,[7.51391268]
34,[6.92436126]
35,[0.88543353]
36,[2.72636228]
37,[-0.35866232]
38,[1.19372284]
39,[2.85727858]
40,[4.71143599]
41,[8.66794284]
42,[-1.42447035]
43,[6.45927542]
44,[1.04547923]
45,[1.51012967]
46,[2.61572995]
47,[0.93816748]
48,[11.01578837]
49,[0.82378972]
50,[0.39206444]
51,[19.54514527]
52,[0.28478073]
53,[5.64017806]
54,[22.47056915]
55,[0.47970932]
56,[1.15850654]
57,[1.36711199]
58,[0.70613589]
59,[-0.71046089]
60,[2.2375105]
61,[4.62412074]
62,[0.82308763]
63,[8.99486406]
64,[3.34242112]
65,[16.70246433]
66,[0.97079264]
67,[0.62544516]
68,[7.24116187]
69,[1.59017955]
70,[0.42773555]
71,[1.25023074]
72,[10.13886992]
73,[0.42207565]
74,[6.63916727]
75,[7.63211211]
76,[-0.55468957]
77,[5.76513258]
78,[3.22722806]
79,[2.04550534]
80,[5.8738894]
81,[6.86752481]
82,[7.55465374]
83,[0.90506567]
84,[1.15428555]
85,[4.90394612]
86,[7.09059197]
87,[0.37506066]
88,[5.35479794]
89,[1.53366194]
90,[2.28961788]
91,[1.5818947]
92,[2.12140123]
93,[16.27577385]
94,[10.33773688]
95,[5.19397241]
96,[51.51809819]
97,[-1.79765183]
98,[1.03014448]
99,[0.2143832]
