id,Time
0,0.1834411323070526
1,0.0
2,0.5904317498207092
3,0.5032289624214172
4,0.7765934467315674
5,0.0
6,0.06027266010642052
7,0.002573080826550722
8,0.03901242837309837
9,0.488862007856369
10,0.0
11,0.0
12,0.32006096839904785
13,0.0
14,0.41905325651168823
15,0.058733727782964706
16,0.926609218120575
17,0.02223643660545349
18,0.2565208077430725
19,0.0
20,0.26547765731811523
21,0.6637718081474304
22,0.03463321179151535
23,0.21701651811599731
24,0.0
25,0.7101104855537415
26,0.21479426324367523
27,0.7448843717575073
28,0.1959906369447708
29,0.0
30,0.0
31,0.24059440195560455
32,0.007030781824141741
33,0.46956464648246765
34,0.012139048427343369
35,0.20273545384407043
36,0.136884868144989
37,0.1178416907787323
38,0.6720992922782898
39,0.25229305028915405
40,0.0
41,0.12421249598264694
42,0.19567185640335083
43,0.0
44,0.4194764196872711
45,0.41283032298088074
46,0.02285507693886757
47,0.0
48,0.24690209329128265
49,0.05586174502968788
50,0.29669809341430664
51,0.0
52,0.42008498311042786
53,0.0
54,0.5710684061050415
55,0.14067023992538452
56,0.5257573127746582
57,0.0
58,0.5916237235069275
59,0.0
60,0.17170533537864685
61,0.6410610675811768
62,0.49220651388168335
63,0.49715930223464966
64,0.8617381453514099
65,0.3126627504825592
66,0.504334568977356
67,0.11123647540807724
68,0.26939818263053894
69,0.32956111431121826
70,0.48027482628822327
71,0.4350679814815521
72,0.058283377438783646
73,0.4344313442707062
74,0.23527447879314423
75,0.0
76,0.012665465474128723
77,0.13436831533908844
78,0.0
79,0.2958148121833801
80,0.3758140802383423
81,0.21596944332122803
82,0.25485938787460327
83,0.2901213467121124
84,0.2760985791683197
85,0.3967299461364746
86,0.3343031108379364
87,0.0
88,0.21729858219623566
89,0.25398799777030945
90,0.2908823788166046
91,0.5998635292053223
92,0.1063360720872879
93,0.0
94,0.0
95,0.6136893033981323
96,0.1676580160856247
97,0.5256904363632202
98,0.07575750350952148
99,0.26432403922080994
