id,Time
0,5.228287373278169
1,8.71345347170309
2,0.0
3,2.638348683143259
4,5.475655903623929
5,7.309385002376092
6,5.341342760843434
7,0.0
8,9.631107389992412
9,0.20395836573461112
10,9.576522915948566
11,15.108844827251083
12,5.427627632294833
13,12.895191805998298
14,1.0545491273125016
15,2.3373471584729284
16,0.0
17,9.60745284096645
18,4.668604786282909
19,7.8537717673771095
20,0.0
21,3.4443439759038132
22,6.301373702082442
23,3.0705222115227566
24,5.984223215956646
25,5.249338024022233
26,4.978611764360764
27,2.475887456467869
28,4.414120608806559
29,7.011621185271851
30,8.967415778056981
31,5.438163903249318
32,0.0
33,3.705235150068424
34,7.871862449137883
35,1.194419950538379
36,6.696558813489207
37,5.863628607284199
38,4.625844114381166
39,0.9308053489553179
40,7.336580649758735
41,7.491512988378018
42,5.369837497996684
43,8.659429465839121
44,2.427427595306665
45,3.916709497172766
46,8.161189764488412
47,4.036388415620107
48,6.523244289030876
49,2.552583586045102
50,0.0
51,10.236536387386522
52,0.0
53,8.201446644238061
54,9.537202965911769
55,0.0
56,4.465561431291395
57,2.7705220992793578
58,0.0
59,6.129522932488017
60,6.27149352069512
61,7.649351873216974
62,0.8361044106313216
63,13.844768948065227
64,6.587597326207643
65,9.686496584735732
66,2.685976591386531
67,0.0
68,9.160121570874056
69,5.069473667137526
70,0.0
71,2.6780248346838618
72,8.742128499967869
73,0.0
74,9.43263754100057
75,8.597107805839176
76,5.404233853770242
77,6.518544280102384
78,7.494949478917702
79,4.2043691595213195
80,11.759163031988791
81,8.016158630893749
82,10.812038297437912
83,0.0
84,1.308178663146533
85,7.85785885316447
86,7.414282186511233
87,0.6863421122306499
88,6.161478610362517
89,1.5131481284705264
90,4.77462505311755
91,2.3651690024431806
92,3.1170846967603136
93,8.686708904834184
94,7.144859611165575
95,4.874014908849534
96,9.378565188853406
97,1.588057063724024
98,1.2356867609839624
99,0.0
