id,Time
0,1.9622420072555542
1,8.162114143371582
2,0.0
3,0.09463375806808472
4,0.4945555627346039
5,7.100198268890381
6,2.050382614135742
7,0.0
8,9.732236862182617
9,0.0
10,6.829024314880371
11,13.539702415466309
12,2.3068318367004395
13,11.206160545349121
14,0.0
15,0.0
16,0.0
17,7.033538341522217
18,3.080904960632324
19,8.189136505126953
20,0.0
21,1.944937825202942
22,2.9982199668884277
23,4.452939987182617
24,1.7201956510543823
25,0.0
26,3.2223966121673584
27,2.182191848754883
28,4.18201208114624
29,2.9103617668151855
30,7.66987943649292
31,7.509995937347412
32,0.0
33,4.859323024749756
34,6.935351848602295
35,1.9234567880630493
36,4.947540760040283
37,8.02032470703125
38,0.0
39,0.0
40,7.154461860656738
41,9.461261749267578
42,4.419198989868164
43,4.799554824829102
44,0.0
45,4.37238883972168
46,4.965619087219238
47,2.870924949645996
48,4.299153804779053
49,0.0
50,0.0
51,11.595039367675781
52,0.0
53,7.716666221618652
54,4.988138198852539
55,0.0
56,3.014803409576416
57,0.0
58,0.0
59,7.1329755783081055
60,2.7817230224609375
61,7.717037677764893
62,0.0
63,10.380331039428711
64,1.3724373579025269
65,8.889379501342773
66,2.1768290996551514
67,0.0
68,8.720540046691895
69,0.0
70,0.0
71,0.0
72,9.915102005004883
73,0.0
74,7.642274379730225
75,6.882660388946533
76,4.536376953125
77,3.769239902496338
78,5.8593058586120605
79,0.6295745372772217
80,10.630785942077637
81,5.283751964569092
82,6.431494235992432
83,0.0
84,1.5775032043457031
85,3.61863112449646
86,6.159454345703125
87,0.0
88,6.548186302185059
89,0.6484861373901367
90,3.209378719329834
91,0.0
92,0.9826849102973938
93,10.67601203918457
94,4.4947919845581055
95,1.8545295000076294
96,10.180074691772461
97,0.0
98,0.0
99,0.0
