id,Time
0,1.7111322666769535
1,8.141683354326238
2,0.659801129781923
3,1.1731058327580666
4,1.70221618309728
5,5.975678775301463
6,1.6339374523957562
7,0.2940422891337394
8,19.673915515933114
9,0.1150862578977655
10,8.030416884351949
11,17.90549425266914
12,0.3673424009944144
13,29.110341759613764
14,0.4517885154975456
15,1.0977212303446147
16,0.613156068065864
17,3.2783891809926566
18,4.018359700601236
19,2.044386217167578
20,0.4120981826527537
21,0.04314782289196519
22,0.9093941200576182
23,0.2881741961412874
24,1.5158633665869925
25,1.1578819858126006
26,1.638326433694734
27,1.3890077557913654
28,3.9493164400825918
29,4.321612577249533
30,28.6544326712338
31,0.7355539510429526
32,0.718560025181811
33,4.430988639029388
34,4.394788813208784
35,1.1023016554743388
36,4.371217939272758
37,2.366131695230564
38,0.7919901143029919
39,0.5581035008884232
40,2.674590812778394
41,12.786298970464147
42,0.9061834277033843
43,5.423919823699252
44,0.7662017139959305
45,1.256205881169514
46,5.465552640360508
47,1.368865090047734
48,12.812158773535849
49,0.5186215555834849
50,0.09443959888240569
51,19.126397025121157
52,0.09490847296323254
53,10.563567209728904
54,16.898607845538585
55,0.0125
56,1.3433734428669502
57,1.2212139870561964
58,0.31192715013464206
59,1.2014705745116165
60,2.1466271141590445
61,7.252235576813273
62,0.6733557024725098
63,6.491973805319463
64,5.440636903503297
65,4.514058423062068
66,3.3804667977344605
67,0.5301702675851712
68,6.659547682277386
69,5.004069826260501
70,0.10677524546689102
71,0.7157603661212097
72,8.222072074973012
73,0.6762576929761721
74,3.719934821346111
75,10.308749415761067
76,1.4529445245097174
77,5.668744046109696
78,3.4027378192934217
79,2.723781074292518
80,7.19790539945269
81,5.366589269040322
82,7.954423889984513
83,0.4221146584913348
84,1.7078561758609232
85,2.512565373698254
86,1.8755374874222173
87,0.2519422948579939
88,6.703272364520288
89,1.8196512409162517
90,3.2203551765598646
91,2.7083955900444057
92,1.4152016899482278
93,16.12690459938161
94,8.516710902033799
95,4.803228506794364
96,56.375131949038504
97,0.22023070698855954
98,0.8494020370477955
99,0.025186794473074592
