id,Time
0,5.228287373278164
1,8.713453471703092
2,0.0
3,2.6383486831432528
4,5.475655903623929
5,7.3093850023760965
6,5.341342760843432
7,0.0
8,9.631107389992412
9,0.20395836573460624
10,9.576522915948564
11,15.108844827251076
12,5.427627632294829
13,12.895191805998298
14,1.0545491273124954
15,2.3373471584729293
16,0.0
17,9.607452840966452
18,4.668604786282911
19,7.853771767377108
20,0.0
21,3.4443439759038057
22,6.301373702082451
23,3.0705222115227517
24,5.984223215956655
25,5.249338024022228
26,4.978611764360773
27,2.4758874564678646
28,4.414120608806558
29,7.0116211852718475
30,8.967415778056981
31,5.438163903249304
32,0.0
33,3.70523515006842
34,7.871862449137879
35,1.194419950538384
36,6.6965588134892045
37,5.863628607284198
38,4.625844114381156
39,0.9308053489553236
40,7.336580649758737
41,7.491512988378021
42,5.36983749799669
43,8.659429465839121
44,2.4274275953066624
45,3.9167094971727607
46,8.161189764488416
47,4.036388415620118
48,6.52324428903087
49,2.552583586045099
50,0.0
51,10.23653638738652
52,0.0
53,8.201446644238066
54,9.537202965911762
55,0.0
56,4.465561431291404
57,2.7705220992793596
58,0.0
59,6.129522932488026
60,6.271493520695113
61,7.649351873216979
62,0.8361044106313189
63,13.844768948065223
64,6.587597326207632
65,9.686496584735725
66,2.685976591386547
67,0.0
68,9.160121570874052
69,5.069473667137528
70,0.0
71,2.678024834683857
72,8.742128499967867
73,0.0
74,9.432637541000563
75,8.59710780583918
76,5.404233853770245
77,6.518544280102379
78,7.494949478917707
79,4.204369159521313
80,11.759163031988777
81,8.016158630893747
82,10.812038297437905
83,0.0
84,1.3081786631465437
85,7.8578588531644655
86,7.41428218651123
87,0.6863421122306521
88,6.161478610362522
89,1.5131481284705428
90,4.774625053117552
91,2.365169002443178
92,3.117084696760319
93,8.68670890483418
94,7.144859611165577
95,4.874014908849523
96,9.378565188853397
97,1.58805706372402
98,1.2356867609839615
99,0.0
